AUSPOSTID,POSTCODE,LOCATION,STATE,LONGITUDE,LATITUDE
5838,3199,FRANKSTON EAST,VIC,145.122477,-38.145001
5839,3199,FRANKSTON HEIGHTS,VIC,145.118792,-38.158197
5840,3199,FRANKSTON SOUTH,VIC,145.123524,-38.156538
5841,3199,KARINGAL,VIC,145.122477,-38.145001
5842,3199,KARINGAL CENTRE,VIC,145.174728,-38.173575
5843,3200,FRANKSTON NORTH,VIC,145.147498,-38.123806
5844,3200,PINES FOREST,VIC,147.6759695,-36.1302955
5845,3201,CARRUM DOWNS,VIC,145.184418,-38.100942
5846,3202,HEATHERTON,VIC,145.100201,-37.955968
5847,3204,BENTLEIGH,VIC,145.035444,-37.918057
5848,3204,MCKINNON,VIC,145.037483,-37.910967
5849,3204,ORMOND,VIC,145.040899,-37.904059
5850,3204,PATTERSON,VIC,145.038142,-37.92596
5851,3205,SOUTH MELBOURNE,VIC,144.959304,-37.830236
5852,3206,ALBERT PARK,VIC,144.95571,-37.840705
5853,3206,MIDDLE PARK,VIC,144.965136,-37.849721
5854,3207,GARDEN CITY,VIC,144.95811,-37.827646
5855,3207,PORT MELBOURNE,VIC,144.942355,-37.838582
5856,3211,LITTLE RIVER,VIC,144.508008,-37.961938
5857,3212,AVALON,VIC,144.491218,-38.06307
5858,3212,LARA,VIC,144.407891,-38.022416
5859,3212,POINT WILSON,VIC,144.506744,-38.086796
5860,3213,ANAKIE,VIC,null,null
5861,3213,BATESFORD,VIC,null,null
5862,3213,LOVELY BANKS,VIC,null,null
5863,3213,MOORABOOL,VIC,null,null
5864,3214,CORIO,VIC,144.358659,-38.074162
5865,3214,NORLANE,VIC,144.360982,-38.099498
5866,3214,NORTH SHORE,VIC,144.371887,-38.0993
5867,3215,BELL PARK,VIC,144.330983,-38.113738
5868,3215,BELL POST HILL,VIC,144.323541,-38.097317
5869,3215,DRUMCONDRA,VIC,144.351714,-38.132518
5870,3215,GEELONG NORTH,VIC,144.343406,-38.110822
5871,3215,HAMLYN HEIGHTS,VIC,144.328051,-38.121956
5872,3215,NORTH GEELONG,VIC,144.343406,-38.110822
5873,3215,RIPPLESIDE,VIC,144.355394,-38.128049
5874,3216,BELMONT,VIC,144.342666,-38.175587
5875,3216,GROVEDALE,VIC,144.323683,-38.200538
5876,3216,GROVEDALE EAST,VIC,144.323683,-38.200538
5877,3216,HIGHTON,VIC,144.31905,-38.170938
5878,3216,MARSHALL,VIC,144.360251,-38.194818
5879,3216,WANDANA HEIGHTS,VIC,144.303375,-38.169419
5880,3216,WAURN PONDS,VIC,144.292324,-38.214211
5881,3217,ARMSTRONG CREEK,VIC,null,null
5882,3217,CHARLEMONT,VIC,null,null
5883,3217,FRESHWATER CREEK,VIC,null,null
5884,3217,MOUNT DUNEED,VIC,null,null
5885,3218,FYANSFORD,VIC,null,null
5886,3218,GEELONG WEST,VIC,144.348006,-38.142148
5887,3218,HERNE HILL,VIC,144.331213,-38.133564
5888,3218,MANIFOLD HEIGHTS,VIC,144.330072,-38.139542
5889,3218,MURGHEBOLUC,VIC,null,null
5890,3218,STONEHAVEN,VIC,null,null
5891,3219,BREAKWATER,VIC,144.3713146,-38.183165
5892,3219,EAST GEELONG,VIC,144.378088,-38.162171
5893,3219,NEWCOMB,VIC,144.387388,-38.169089
5894,3219,ST ALBANS PARK,VIC,144.387321,-38.192769
5895,3219,THOMSON,VIC,144.380797,-38.170044
5896,3219,WHITTINGTON,VIC,144.389963,-38.178536
5897,3220,BAREENA,VIC,145.109544,-38.181164
5898,3220,GEELONG,VIC,144.360735,-38.14729
5899,3220,NEWTOWN,VIC,144.346484,-38.150256
5900,3220,SOUTH GEELONG,VIC,144.354122,-38.161708
5901,3221,BARRABOOL,VIC,144.226425,-38.16997
5902,3221,CERES,VIC,144.25895,-38.172189
5903,3221,GEELONG MC,VIC,145.4689942,-36.5587997
5904,3221,GNARWARRE,VIC,144.160558,-38.168643
5905,3222,CLIFTON SPRINGS,VIC,144.561541,-38.15748
5906,3222,CURLEWIS,VIC,144.512272,-38.184438
5907,3222,DRYSDALE,VIC,144.570987,-38.172318
5908,3222,MANNERIM,VIC,144.591314,-38.2197
5909,3222,MARCUS HILL,VIC,144.560583,-38.260117
5910,3222,WALLINGTON,VIC,null,null
5911,3223,BELLARINE,VIC,null,null
5912,3223,INDENTED HEAD,VIC,144.711239,-38.139121
5913,3223,PORTARLINGTON,VIC,144.651414,-38.114836
5914,3223,ST LEONARDS,VIC,144.717383,-38.171243
5915,3224,LEOPOLD,VIC,144.4697951,-38.1945424
5916,3224,MOOLAP,VIC,null,null
5917,3225,POINT LONSDALE,VIC,144.614489,-38.286113
5918,3225,QUEENSCLIFF,VIC,144.661329,-38.267113
5919,3225,SWAN BAY,VIC,144.616144,-38.252385
5920,3225,SWAN ISLAND,VIC,144.688434,-38.249982
5921,3226,OCEAN GROVE,VIC,144.524645,-38.267762
5922,3227,BARWON HEADS,VIC,144.49179,-38.281078
5923,3227,BREAMLEA,VIC,144.395262,-38.293801
5924,3227,CONNEWARRE,VIC,144.387919,-38.250963
5925,3228,BELLBRAE,VIC,144.262559,-38.329558
5926,3228,BELLS BEACH,VIC,144.28172,-38.367595
5927,3228,JAN JUC,VIC,144.303646,-38.344147
5928,3228,TORQUAY,VIC,144.32389,-38.332818
5929,3230,ANGLESEA,VIC,144.189268,-38.405129
5930,3231,AIREYS INLET,VIC,144.106892,-38.459435
5931,3231,BIG HILL,VIC,144.023772,-38.488885
5932,3231,EASTERN VIEW,VIC,144.047598,-38.47118
5933,3231,FAIRHAVEN,VIC,144.08437,-38.468132
5934,3231,MOGGS CREEK,VIC,144.06487,-38.468585
5935,3232,LORNE,VIC,143.975615,-38.54243
5936,3233,APOLLO BAY,VIC,143.670432,-38.748434
5937,3233,CAPE OTWAY,VIC,143.522782,-38.852976
5938,3233,MARENGO,VIC,143.663256,-38.776212
5939,3233,PETTICOAT CREEK,VIC,143.725959,-38.718949
5940,3233,SKENES CREEK,VIC,143.711487,-38.724133
5941,3233,SKENES CREEK NORTH,VIC,143.715192,-38.686026
5942,3234,GREY RIVER,VIC,null,null
5943,3234,KENNETT RIVER,VIC,null,null
5944,3234,SEPARATION CREEK,VIC,null,null
5945,3234,SUGARLOAF,VIC,null,null
5946,3234,WONGARRA,VIC,null,null
5947,3234,WYE RIVER,VIC,null,null
5948,3235,BENWERRIN,VIC,143.93252,-38.472753
5949,3235,BOONAH,VIC,143.948435,-38.419956
5950,3235,DEANS MARSH,VIC,143.886147,-38.39667
5951,3235,PENNYROYAL,VIC,143.836555,-38.422717
5952,3236,FORREST,VIC,143.71457,-38.51882
5953,3236,MOUNT SABINE,VIC,143.725095,-38.62353
5954,3237,AIRE VALLEY,VIC,143.5689749,-38.6961078
5955,3237,BEECH FOREST,VIC,143.561186,-38.632695
5956,3237,FERGUSON,VIC,143.527671,-38.631325
5957,3237,GELLIBRAND LOWER,VIC,143.252192,-38.72801
5958,3237,WATTLE HILL,VIC,143.257897,-38.747885
5959,3237,WEEAPROINAH,VIC,143.503912,-38.633818
5960,3237,WYELANGTA,VIC,143.454743,-38.661019
5961,3237,YUULONG,VIC,143.313646,-38.725903
5962,3238,GLENAIRE,VIC,143.429978,-38.781787
5963,3238,HORDERN VALE,VIC,143.509048,-38.772927
5964,3238,JOHANNA,VIC,143.380466,-38.757603
5965,3238,LAVERS HILL,VIC,143.392452,-38.679082
5966,3239,CARLISLE RIVER,VIC,143.398828,-38.556481
5967,3239,CHAPPLE VALE,VIC,143.309752,-38.639761
5968,3239,GELLIBRAND,VIC,143.540186,-38.525021
5969,3239,KENNEDYS CREEK,VIC,143.248332,-38.5969
5970,3240,BUCKLEY,VIC,144.076977,-38.216777
5971,3240,GHERANG,VIC,144.0956888,-38.3013355
5972,3240,MODEWARRE,VIC,144.1392885,-38.2797979
5973,3240,MORIAC,VIC,144.172731,-38.241495
5974,3240,MOUNT MORIAC,VIC,144.190017,-38.212726
5975,3240,PARAPARAP,VIC,144.193897,-38.292979
5976,3241,BAMBRA,VIC,143.946392,-38.366594
5977,3241,OMBERSLEY,VIC,143.846877,-38.185619
5978,3241,WENSLEYDALE,VIC,144.040955,-38.345372
5979,3241,WINCHELSEA,VIC,143.989297,-38.243461
5980,3241,WINCHELSEA SOUTH,VIC,143.966264,-38.339586
5981,3241,WURDIBOLUC,VIC,144.02637,-38.293781
5982,3242,BIRREGURRA,VIC,143.84418,-38.3406621
5983,3243,BARWON DOWNS,VIC,143.758408,-38.468578
5984,3243,MURROON,VIC,143.826576,-38.426626
5985,3243,WARNCOORT,VIC,143.721438,-38.312758
5986,3243,WHOOREL,VIC,143.822207,-38.380379
5987,3249,ALVIE,VIC,143.481901,-38.244321
5988,3249,BALINTORE,VIC,143.585061,-38.274944
5989,3249,BARONGAROOK,VIC,143.583605,-38.413808
5990,3249,BARONGAROOK WEST,VIC,143.547697,-38.404379
5991,3249,BARRAMUNGA,VIC,143.692959,-38.56935
5992,3249,CORAGULAC,VIC,143.536852,-38.254894
5993,3249,CORUNNUN,VIC,143.492726,-38.280625
5994,3249,DREEITE,VIC,143.516602,-38.181027
5995,3249,DREEITE SOUTH,VIC,143.516063,-38.187589
5996,3249,GERANGAMETE,VIC,143.735576,-38.479503
5997,3249,IRREWARRA,VIC,143.647693,-38.316082
5998,3249,IRREWILLIPE,VIC,143.401036,-38.405265
5999,3249,IRREWILLIPE EAST,VIC,143.483722,-38.434643
6000,3249,KAWARREN,VIC,143.580706,-38.482629
6001,3249,LARPENT,VIC,143.501999,-38.359447
6002,3249,NALANGIL,VIC,143.461562,-38.317258
6003,3249,ONDIT,VIC,143.637097,-38.250573
6004,3249,PIRRON YALLOCK,VIC,143.436796,-38.351075
6005,3249,POMBORNEIT EAST,VIC,143.355451,-38.294074
6006,3249,SWAN MARSH,VIC,143.385865,-38.372377
6007,3249,TANYBRYN,VIC,143.709748,-38.654956
6008,3249,WARRION,VIC,143.582584,-38.215408
6009,3249,WOOL WOOL,VIC,143.434892,-38.212309
6010,3249,YEO,VIC,143.634765,-38.388318
6011,3249,YEODENE,VIC,143.693909,-38.397487
6012,3250,COLAC,VIC,143.58166,-38.339298
6013,3250,COLAC EAST,VIC,143.610172,-38.334962
6014,3250,COLAC WEST,VIC,143.571934,-38.33741
6015,3250,ELLIMINYT,VIC,143.58264,-38.367034
6016,3251,BEEAC,VIC,143.640459,-38.193925
6017,3251,CUNDARE,VIC,143.562322,-38.125601
6018,3251,CUNDARE NORTH,VIC,143.565124,-38.110935
6019,3251,EURACK,VIC,143.710447,-38.145536
6020,3251,WEERING,VIC,143.690365,-38.094341
6021,3254,COROROOKE,VIC,143.521801,-38.287237
6022,3260,BOOKAAR,VIC,143.102803,-38.134947
6023,3260,BOSTOCKS CREEK,VIC,143.115205,-38.296169
6024,3260,BUNGADOR,VIC,143.328801,-38.438373
6025,3260,CAMPERDOWN,VIC,143.146911,-38.232708
6026,3260,CARPENDEIT,VIC,143.258021,-38.380341
6027,3260,CHOCOLYN,VIC,143.213576,-38.195394
6028,3260,GNOTUK,VIC,143.104686,-38.207809
6029,3260,KARIAH,VIC,143.22677,-38.147055
6030,3260,KOALLAH,VIC,143.241732,-38.293712
6031,3260,LESLIE MANOR,VIC,143.356149,-38.133271
6032,3260,POMBORNEIT,VIC,143.298926,-38.29677
6033,3260,POMBORNEIT NORTH,VIC,143.3366401,-38.1959202
6034,3260,SKIBO,VIC,143.131904,-38.199825
6035,3260,SOUTH PURRUMBETE,VIC,143.214364,-38.367171
6036,3260,STONYFORD,VIC,143.340311,-38.325844
6037,3260,TANDAROOK,VIC,143.177254,-38.329228
6038,3260,TESBURY,VIC,143.181217,-38.291281
6039,3260,WEERITE,VIC,143.241487,-38.255408
6040,3264,TERANG,VIC,142.920023,-38.240871
6041,3265,BOORCAN,VIC,143.013298,-38.21456
6042,3265,CUDGEE,VIC,142.652003,-38.344819
6043,3265,DIXIE,VIC,142.928662,-38.299183
6044,3265,ECKLIN SOUTH,VIC,142.910041,-38.393462
6045,3265,ELLERSLIE,VIC,142.687023,-38.168548
6046,3265,FRAMLINGHAM,VIC,142.711734,-38.241844
6047,3265,FRAMLINGHAM EAST,VIC,142.69827,-38.20016
6048,3265,GARVOC,VIC,142.80421,-38.298057
6049,3265,GLENORMISTON,VIC,null,null
6050,3265,GLENORMISTON NORTH,VIC,142.966197,-38.145768
6051,3265,GLENORMISTON SOUTH,VIC,142.9653336,-38.1660705
6052,3265,KOLORA,VIC,142.882808,-38.136481
6053,3265,LAANG,VIC,142.814975,-38.354958
6054,3265,NOORAT,VIC,142.929541,-38.191027
6055,3265,NOORAT EAST,VIC,142.973112,-38.20797
6056,3265,PANMURE,VIC,142.725221,-38.337534
6057,3265,TAROON,VIC,142.872698,-38.34207
6058,3265,THE SISTERS,VIC,142.769514,-38.198076
6059,3266,BULLAHARRE,VIC,143.141647,-38.343488
6060,3266,COBDEN,VIC,143.077199,-38.328583
6061,3266,COBRICO,VIC,143.017563,-38.29128
6062,3266,ELINGAMITE,VIC,143.0211,-38.366951
6063,3266,ELINGAMITE NORTH,VIC,143.014801,-38.346708
6064,3266,GLENFYNE,VIC,142.987414,-38.401647
6065,3266,JANCOURT,VIC,143.097811,-38.368137
6066,3266,JANCOURT EAST,VIC,143.146555,-38.38846
6067,3266,NAROGHID,VIC,143.056853,-38.260257
6068,3266,SIMPSON,VIC,143.210488,-38.496167
6069,3267,SCOTTS CREEK,VIC,143.044361,-38.453469
6070,3268,AYRFORD,VIC,142.85945,-38.415663
6071,3268,BRUCKNELL,VIC,142.917465,-38.466719
6072,3268,COORIEMUNGLE,VIC,143.078426,-38.541094
6073,3268,COWLEYS CREEK,VIC,143.054403,-38.483271
6074,3268,CURDIES RIVER,VIC,142.956959,-38.457871
6075,3268,CURDIEVALE,VIC,142.828614,-38.518031
6076,3268,HEYTESBURY LOWER,VIC,142.921624,-38.564595
6077,3268,NEWFIELD,VIC,143.010759,-38.559974
6078,3268,NIRRANDA,VIC,142.760581,-38.500415
6079,3268,NIRRANDA EAST,VIC,142.847696,-38.47906
6080,3268,NIRRANDA SOUTH,VIC,142.847696,-38.47906
6081,3268,NULLAWARRE,VIC,142.749913,-38.469347
6082,3268,NULLAWARRE NORTH,VIC,142.7991269,-38.4379941
6083,3268,PAARATTE,VIC,142.974983,-38.54149
6084,3268,THE COVE,VIC,142.70914,-38.486643
6085,3268,TIMBOON,VIC,142.981066,-38.484442
6086,3268,TIMBOON WEST,VIC,142.914428,-38.505198
6087,3269,PORT CAMPBELL,VIC,142.996136,-38.619083
6088,3269,PRINCETOWN,VIC,143.156055,-38.690367
6089,3269,WAARRE,VIC,143.0405196,-38.5769405
6090,3270,PETERBOROUGH,VIC,142.876611,-38.606951
6091,3271,DARLINGTON,VIC,143.051384,-37.998527
6092,3271,DUNDONNELL,VIC,142.977335,-37.890316
6093,3271,PURA PURA,VIC,143.081778,-37.821152
6094,3272,MORTLAKE,VIC,142.807986,-38.081236
6095,3272,WOORNDOO,VIC,142.794858,-37.876231
6096,3273,HEXHAM,VIC,142.68968,-37.990931
6097,3274,CARAMUT,VIC,142.5106386,-37.950182
6098,3275,MAILORS FLAT,VIC,142.4625407,-38.286089
6099,3276,MINJAH,VIC,142.441935,-38.035006
6100,3276,WOOLSTHORPE,VIC,142.431716,-38.184596
6101,3277,ALLANSFORD,VIC,142.590674,-38.386474
6102,3277,MEPUNGA,VIC,142.660911,-38.433683
6103,3277,MEPUNGA EAST,VIC,142.717555,-38.44303
6104,3277,MEPUNGA WEST,VIC,142.643932,-38.421839
6105,3277,NARINGAL,VIC,142.689407,-38.395724
6106,3277,NARINGAL EAST,VIC,142.798682,-38.408509
6107,3278,PURNIM,VIC,142.624719,-38.278013
6108,3278,PURNIM WEST,VIC,142.559686,-38.300776
6109,3279,BALLANGEICH,VIC,142.657483,-38.214555
6110,3279,WANGOOM,VIC,142.578578,-38.329882
6111,3280,DENNINGTON,VIC,142.441982,-38.35811
6112,3280,WARRNAMBOOL,VIC,142.482959,-38.383313
6113,3281,BUSHFIELD,VIC,142.505522,-38.325329
6114,3281,GRASSMERE,VIC,142.524682,-38.286544
6115,3281,WINSLOW,VIC,142.458116,-38.244448
6116,3281,WOODFORD,VIC,142.463881,-38.313439
6117,3282,ILLOWA,VIC,142.411507,-38.32991
6118,3282,KOROIT,VIC,142.367405,-38.292155
6119,3283,CROSSLEY,VIC,142.328761,-38.313434
6120,3283,KILLARNEY,VIC,142.329837,-38.338738
6121,3283,KIRKSTALL,VIC,142.3132,-38.270741
6122,3283,SOUTHERN CROSS,VIC,142.428893,-38.298693
6123,3283,TARRONE,VIC,142.192786,-38.217637
6124,3283,TOWER HILL,VIC,142.356412,-38.33373
6125,3283,WARRONG,VIC,142.31918,-38.193076
6126,3283,WILLATOOK,VIC,142.255157,-38.152712
6127,3283,YANGERY,VIC,142.428986,-38.3144
6128,3283,YARPTURK,VIC,142.4305627,-38.2872903
6129,3284,ORFORD,VIC,142.153594,-38.214987
6130,3284,PORT FAIRY,VIC,142.236711,-38.385516
6131,3285,CODRINGTON,VIC,141.973181,-38.272587
6132,3285,NARRAWONG,VIC,141.717039,-38.252371
6133,3285,ROSEBROOK,VIC,142.256753,-38.351931
6134,3285,ST HELENS,VIC,142.067945,-38.19805
6135,3285,TOOLONG,VIC,142.227517,-38.318384
6136,3285,TYRENDARRA,VIC,141.780986,-38.218374
6137,3285,TYRENDARRA EAST,VIC,141.87849,-38.245122
6138,3285,YAMBUK,VIC,142.065127,-38.315793
6139,3286,CONDAH SWAMP,VIC,141.8364257,-37.9720069
6140,3286,KNEBSWORTH,VIC,141.870835,-38.000472
6141,3286,MACARTHUR,VIC,142.001047,-38.034053
6142,3286,WARRABKOOK,VIC,142.044275,-37.979189
6143,3287,HAWKESDALE,VIC,142.322188,-38.106999
6144,3287,MINHAMITE,VIC,142.327342,-37.991565
6145,3289,GAZETTE,VIC,142.174884,-37.897958
6146,3289,GERRIGERRUP,VIC,142.181224,-38.007342
6147,3289,PENSHURST,VIC,142.29024,-37.87522
6148,3289,PURDEET,VIC,142.378199,-37.923773
6149,3289,TABOR,VIC,142.182405,-37.804364
6150,3292,NELSON,VIC,141.006938,-38.04659
6151,3293,GLENTHOMPSON,VIC,142.545707,-37.636489
6152,3293,NAREEB,VIC,142.565483,-37.858467
6153,3293,NARRAPUMELAP SOUTH,VIC,142.6279608,-37.7532181
6154,3294,DUNKELD,VIC,142.344662,-37.649713
6155,3294,KARABEAL,VIC,142.21249,-37.602979
6156,3294,MIRRANATWA,VIC,142.395682,-37.405327
6157,3294,MOUTAJUP,VIC,142.250571,-37.665193
6158,3294,VICTORIA POINT,VIC,142.205291,-37.525167
6159,3294,VICTORIA VALLEY,VIC,142.333604,-37.498531
6160,3294,WOODHOUSE,VIC,142.45467,-37.801065
6161,3300,BYADUK NORTH,VIC,141.960066,-37.880712
6162,3300,HAMILTON,VIC,142.020065,-37.743025
6163,3301,BOCHARA,VIC,141.927084,-37.704033
6164,3301,BROADWATER,VIC,142.051206,-38.107562
6165,3301,BUCKLEY SWAMP,VIC,142.057186,-37.849978
6166,3301,BYADUK,VIC,141.987783,-37.952429
6167,3301,CROXTON EAST,VIC,142.261056,-37.792699
6168,3301,HENSLEY PARK,VIC,142.057626,-37.602933
6169,3301,MORGIANA,VIC,141.849073,-37.733163
6170,3301,MOUNT NAPIER,VIC,142.070446,-37.883131
6171,3301,STRATHKELLAR,VIC,142.126345,-37.717544
6172,3301,TAHARA,VIC,141.702187,-37.742435
6173,3301,TARRINGTON,VIC,142.09796,-37.767146
6174,3301,WANNON,VIC,141.843327,-37.671854
6175,3301,WARRAYURE,VIC,142.205871,-37.696837
6176,3301,YATCHAW,VIC,142.099016,-37.816126
6177,3301,YULECART,VIC,141.936368,-37.748521
6178,3302,BRANXHOLME,VIC,141.794565,-37.856656
6179,3302,GRASSDALE,VIC,141.646446,-37.792645
6180,3303,BREAKAWAY CREEK,VIC,141.8205821,-38.0159297
6181,3303,CONDAH,VIC,141.732922,-37.970084
6182,3303,HOTSPUR,VIC,141.561279,-37.926306
6183,3303,LAKE CONDAH,VIC,141.794924,-38.093159
6184,3303,WALLACEDALE,VIC,141.810169,-37.933651
6185,3304,BESSIEBELLE,VIC,141.966132,-38.146567
6186,3304,DARTMOOR,VIC,141.27543,-37.922543
6187,3304,DRIK DRIK,VIC,141.286526,-38.001508
6188,3304,DRUMBORG,VIC,141.597511,-38.091837
6189,3304,GREENWALD,VIC,141.405571,-37.953544
6190,3304,HEYWOOD,VIC,141.630332,-38.131028
6191,3304,HOMERTON,VIC,141.759184,-38.137283
6192,3304,LYONS,VIC,141.503684,-38.005981
6193,3304,MILLTOWN,VIC,141.698339,-38.043676
6194,3304,MUMBANNAR,VIC,141.186841,-37.926374
6195,3304,MYAMYN,VIC,141.735311,-38.077976
6196,3304,WINNAP,VIC,141.31758,-37.944963
6197,3305,ALLESTREE,VIC,141.646078,-38.274855
6198,3305,BOLWARRA,VIC,141.614962,-38.281821
6199,3305,CAPE BRIDGEWATER,VIC,141.401813,-38.370774
6200,3305,CASHMORE,VIC,141.481232,-38.311967
6201,3305,DUTTON WAY,VIC,141.6295763,-38.2950843
6202,3305,GORAE,VIC,141.55627,-38.240845
6203,3305,GORAE WEST,VIC,141.500413,-38.259661
6204,3305,HEATHMERE,VIC,141.622619,-38.222332
6205,3305,MOUNT RICHMOND,VIC,141.358815,-38.198109
6206,3305,PORTLAND,VIC,141.587701,-38.351032
6207,3305,PORTLAND NORTH,VIC,141.59424,-38.314243
6208,3305,PORTLAND WEST,VIC,141.564081,-38.34176
6209,3309,DIGBY,VIC,141.531325,-37.805081
6210,3310,MERINO,VIC,141.548293,-37.720455
6211,3310,TAHARA WEST,VIC,141.639652,-37.727284
6212,3311,CASTERTON,VIC,141.405944,-37.584211
6213,3311,CORNDALE,VIC,141.289748,-37.531494
6214,3312,BAHGALLAH,VIC,141.365747,-37.6391
6215,3312,BRIMBOAL,VIC,141.412816,-37.399511
6216,3312,CARAPOOK,VIC,141.541128,-37.551741
6217,3312,CHETWYND,VIC,141.417184,-37.27944
6218,3312,DERGHOLM,VIC,141.215072,-37.370335
6219,3312,DORODONG,VIC,141.031936,-37.345174
6220,3312,DUNROBIN,VIC,141.382928,-37.532697
6221,3312,HENTY,VIC,141.51291,-37.660292
6222,3312,KILLARA,VIC,141.407391,-37.757082
6223,3312,LAKE MUNDI,VIC,141.059286,-37.563526
6224,3312,LINDSAY,VIC,141.1062824,-37.6132736
6225,3312,NANGEELA,VIC,141.361871,-37.486133
6226,3312,POOLAIJELO,VIC,141.100756,-37.212636
6227,3312,POWERS CREEK,VIC,141.292351,-37.196196
6228,3312,SANDFORD,VIC,141.44304,-37.610974
6229,3312,STRATHDOWNIE,VIC,141.14483,-37.727419
6230,3312,WANDO BRIDGE,VIC,141.411287,-37.436962
6231,3312,WANDO VALE,VIC,141.448106,-37.517954
6232,3312,WARROCK,VIC,141.3260472,-37.4166242
6233,3314,BULART,VIC,141.935665,-37.586718
6234,3314,CAVENDISH,VIC,142.039943,-37.526205
6235,3314,GLENISLA,VIC,142.194121,-37.243087
6236,3314,GRAMPIANS,VIC,142.484076,-37.316714
6237,3314,MOORALLA,VIC,142.0851258,-37.4131988
6238,3315,BRIT BRIT,VIC,141.758617,-37.441278
6239,3315,CLOVER FLAT,VIC,141.558767,-37.599933
6240,3315,COLERAINE,VIC,141.691125,-37.598268
6241,3315,COOJAR,VIC,141.685584,-37.348173
6242,3315,CULLA,VIC,141.648637,-37.268488
6243,3315,GRINGEGALGONA,VIC,141.808405,-37.415905
6244,3315,GRITJURK,VIC,141.78656,-37.542228
6245,3315,HILGAY,VIC,141.6360163,-37.6224056
6246,3315,KONONGWOOTONG,VIC,141.681426,-37.531865
6247,3315,MELVILLE FOREST,VIC,141.826377,-37.513021
6248,3315,MUNTHAM,VIC,141.575279,-37.560588
6249,3315,NAREEN,VIC,141.565849,-37.371173
6250,3315,PASCHENDALE,VIC,141.594212,-37.659196
6251,3315,TAHARA BRIDGE,VIC,141.648325,-37.6881
6252,3315,TARRAYOUKYAN,VIC,141.570754,-37.327118
6253,3315,TARRENLEA,VIC,141.741339,-37.676203
6254,3315,WOOTONG VALE,VIC,141.715919,-37.531576
6255,3317,HARROW,VIC,141.590431,-37.168038
6256,3318,CHARAM,VIC,141.510896,-36.986424
6257,3318,CONNEWIRRICOO,VIC,141.45156,-37.191654
6258,3318,EDENHOPE,VIC,141.296235,-37.036143
6259,3318,KADNOOK,VIC,141.385313,-37.14572
6260,3318,LANGKOOP,VIC,141.062048,-37.091858
6261,3318,PATYAH,VIC,141.249539,-36.896736
6262,3318,ULLSWATER,VIC,141.395927,-36.928902
6263,3319,APSLEY,VIC,141.080748,-36.967557
6264,3319,BENAYEO,VIC,141.037286,-36.905611
6265,3319,BRINGALBERT,VIC,141.155059,-36.843902
6266,3321,HESSE,VIC,143.855664,-38.111995
6267,3321,INVERLEIGH,VIC,144.058343,-38.100967
6268,3321,WINGEEL,VIC,143.857655,-38.06397
6269,3322,CRESSY,VIC,143.634273,-38.031002
6270,3323,BERRYBANK,VIC,143.486027,-37.991587
6271,3323,DUVERNEY,VIC,143.570355,-38.014259
6272,3323,FOXHOW,VIC,143.461877,-38.048885
6273,3324,LISMORE,VIC,143.34368,-37.953552
6274,3324,MINGAY,VIC,143.320127,-37.853522
6275,3324,MOUNT BUTE,VIC,143.451114,-37.879341
6276,3325,DERRINALLUM,VIC,143.219987,-37.948485
6277,3325,LARRALEA,VIC,143.239049,-38.021889
6278,3325,VITE VITE,VIC,143.157936,-37.816618
6279,3325,VITE VITE NORTH,VIC,143.208666,-37.792923
6280,3328,TEESDALE,VIC,144.0630236,-38.0231681
6281,3329,BARUNAH PARK,VIC,143.856658,-38.02107
6282,3329,BARUNAH PLAINS,VIC,143.7694626,-38.0383504
6283,3329,SHELFORD,VIC,143.976087,-38.013703
6284,3330,ROKEWOOD,VIC,143.719772,-37.900769
6285,3331,BANNOCKBURN,VIC,144.171067,-38.046528
6286,3331,GHERINGHAP,VIC,144.233865,-38.07663
6287,3331,MAUDE,VIC,144.168659,-37.947695
6288,3331,RUSSELLS BRIDGE,VIC,144.181789,-38.016611
6289,3331,SHE OAKS,VIC,144.133464,-37.899687
6290,3331,STEIGLITZ,VIC,144.187068,-37.905086
6291,3331,SUTHERLANDS CREEK,VIC,144.217941,-38.003845
6292,3332,LETHBRIDGE,VIC,144.131428,-37.951971
6293,3333,BAMGANIE,VIC,144.025575,-37.924962
6294,3333,MEREDITH,VIC,144.076801,-37.845715
6295,3334,BUNGAL,VIC,144.094545,-37.710436
6296,3334,CARGERIE,VIC,143.980293,-37.804935
6297,3334,ELAINE,VIC,144.028618,-37.77736
6298,3334,MORRISONS,VIC,144.113882,-37.780411
6299,3334,MOUNT DORAN,VIC,144.050734,-37.72122
6300,3335,PLUMPTON,VIC,144.685449,-37.68584
6301,3335,ROCKBANK,VIC,144.652627,-37.7318
6302,3337,KURUNJANG,VIC,144.58855,-37.675127
6303,3337,MELTON,VIC,144.58315,-37.683206
6304,3337,MELTON WEST,VIC,144.560691,-37.684849
6305,3337,TOOLERN VALE,VIC,144.589792,-37.605843
6306,3338,BROOKFIELD,VIC,144.540792,-37.701172
6307,3338,EXFORD,VIC,144.521155,-37.741525
6308,3338,EYNESBURY,VIC,144.56627,-37.790039
6309,3338,MELTON SOUTH,VIC,144.574818,-37.704323
6310,3340,BACCHUS MARSH,VIC,144.437663,-37.675855
6311,3340,BALLIANG,VIC,144.378684,-37.882062
6312,3340,BALLIANG EAST,VIC,144.46028,-37.786546
6313,3340,COIMADAI,VIC,144.458987,-37.586714
6314,3340,DARLEY,VIC,144.441634,-37.660314
